RT	choice	subjID	condition
0.713201556333214	1	1	1
0.429372024083033	2	1	1
0.559437949496943	1	1	1
0.747758954300599	2	1	1
0.668556572370471	2	1	1
0.179933868089705	1	1	1
0.557946405103375	2	1	1
0.781925159045207	2	1	1
0.629998909619026	2	1	1
0.73419031432803	1	1	1
0.917048954570217	2	1	1
1.27326330493077	1	1	1
0.715099066135782	1	1	1
0.561629162179203	2	1	1
0.439342876745989	1	1	1
0.212480989248291	2	1	1
0.431997523692581	2	1	1
0.504823085985375	1	1	1
0.209443682735351	2	1	1
0.535478168252645	1	1	1
0.523309589143815	2	1	1
0.292526841667345	2	1	1
0.292598915819633	1	1	1
0.383304045988112	2	1	1
0.220801631101784	2	1	1
0.240025256471961	2	1	1
0.374617088048471	2	1	1
0.225139772246513	2	1	1
0.504765209525881	1	1	1
0.536719069622199	1	1	1
0.265730079523484	2	1	1
0.788176797412021	2	1	1
0.317054055572024	1	1	1
0.984288372815029	1	1	1
0.242704368769227	1	1	1
1.16310843477133	1	1	1
0.671512143534472	2	1	1
0.235624281398265	2	1	1
0.585278561981407	1	1	1
0.313710683818167	1	1	1
0.512453071354528	2	1	1
0.318816084203735	2	1	1
0.492290766723273	2	1	1
0.869267244819061	2	1	1
0.416347372277426	2	1	1
1.25171209855063	1	1	1
0.421124063985099	2	1	1
0.330265759909128	2	1	1
0.32442759213596	2	1	1
0.499405834143408	2	1	1
0.605809814064198	2	1	1
0.441813584555195	1	1	1
0.355018580197292	2	1	1
0.284917824978601	2	1	1
0.712509291577718	2	1	1
0.360087543146394	2	1	1
0.593758109292972	2	1	1
0.21793928877364	2	1	1
0.511916501085172	1	1	1
1.65665966055448	2	1	1
0.462252095429733	1	1	1
0.375694324193756	2	1	1
0.573330510111478	1	1	1
0.624806212238662	1	1	1
0.3221554867038	1	1	1
0.394184550616579	1	1	1
0.233898257977356	2	1	1
0.616451835954318	2	1	1
0.435745652986984	2	1	1
0.309831870195393	1	1	1
0.303567774481905	1	1	1
0.268141575894932	2	1	1
0.685546680374616	2	1	1
0.315857448984633	2	1	1
0.358148021225324	1	1	1
0.561597978729496	2	1	1
0.575763837785002	2	1	1
0.408409797786314	2	1	1
0.456470478096314	2	1	1
0.211008154807298	1	1	1
0.537560426488747	1	1	1
0.474119050536192	1	1	1
0.349680702914349	2	1	1
0.43874642118394	2	1	1
0.741099937281951	2	1	1
0.397490501092685	1	1	1
0.455993632903328	2	1	1
0.531917883353318	2	1	1
0.544592749033783	2	1	1
0.74575081631549	1	1	1
0.482830763020483	2	1	1
0.280104823458282	2	1	1
0.674827163589054	2	1	1
0.27232449929437	1	1	1
0.33609945965603	2	1	1
0.642687813456977	2	1	1
0.45152584390343	2	1	1
0.393612819207325	1	1	1
0.403513480920972	2	1	1
0.55270209232572	2	1	1
0.282474350101989	1	1	1
0.225686494015142	1	1	1
0.3032960404285	1	1	1
0.741695387202929	1	1	1
0.23627922113503	1	1	1
0.317661404771517	2	1	1
0.365881950379812	1	1	1
0.671407911504626	2	1	1
0.6327672361385	2	1	1
0.408730216599132	2	1	1
1.05295329016947	2	1	1
0.647929253014634	2	1	1
0.272505386795946	1	1	1
0.477000937785718	2	1	1
0.593679670773664	2	1	1
0.485804513765726	1	1	1
0.685108031619407	2	1	1
0.463863491717212	2	1	1
0.280869562583906	2	1	1
0.484442256816249	1	1	1
0.374203282894535	1	1	1
0.205270568757322	2	1	1
0.285730023779721	1	1	1
0.420031671350127	2	1	1
0.304140334800815	2	1	1
0.455400240565684	1	1	1
0.319295225911816	2	1	1
0.853456173431349	2	1	1
1.28296521539738	2	1	1
0.402276812108308	2	1	1
1.60365089898574	2	1	1
0.513436951554669	2	1	1
0.635287982445216	2	1	1
0.756725913746622	1	1	1
0.538411817875012	2	1	1
0.252807751300543	1	1	1
0.306493263230248	2	1	1
0.328940637779731	1	1	1
0.295149174376265	2	1	1
0.428772773247104	2	1	1
0.710257617392816	2	1	1
2.1398843380733	2	1	1
0.390964230021283	1	1	1
0.30264732818644	1	1	1
0.24604561365542	2	1	1
0.326118394989355	2	1	1
0.444302762917929	2	1	1
0.994994120515054	2	1	1
0.329747734506691	2	1	1
0.244820417609073	2	1	1
0.434344901812039	2	1	1
0.245526039713125	2	1	1
0.371387027622059	2	1	1
0.396016682526436	2	1	1
0.868293655068221	2	1	1
0.339580118779972	2	1	1
0.377321305638716	1	1	1
0.352058350011174	2	1	1
0.523222420484193	1	1	1
1.63006360968846	2	1	1
0.403780279358626	1	1	1
0.33450821318739	2	1	1
0.246049648436144	1	1	1
0.73900563703035	2	1	1
0.70659002598455	1	1	1
0.251224036209508	1	1	1
0.279682884105716	2	1	1
0.446835970242547	2	1	1
0.344773155307199	2	1	1
1.18156313011751	2	1	1
0.40159469187599	1	1	1
0.662618250249293	2	1	1
0.484088636200293	2	1	1
0.249177412018199	1	1	1
0.635565342005854	2	1	1
0.237344366033974	2	1	1
0.262837667936303	2	1	1
0.223824529758815	2	1	1
0.544851049052962	1	1	1
1.22941904309934	1	1	1
1.18790150456476	2	1	1
0.397012831119724	2	1	1
0.542500816372649	1	1	1
0.215934076714995	2	1	1
1.30455859046761	2	1	1
0.536099297245265	2	1	1
0.414264536316934	2	1	1
0.777679859044325	2	1	1
0.697575719549679	1	1	1
0.704761484394448	2	1	1
0.286893353427223	1	1	1
0.681973124438239	2	1	1
0.397462829482937	2	1	1
0.257670640245336	2	1	1
0.236649584180499	2	1	1
0.436790435094707	1	1	1
0.574656753851278	1	1	1
0.253082319735779	1	1	1
0.61806692862892	1	1	1
0.46661603680114	2	1	1
0.195332992231242	1	1	1
0.229629897436442	1	1	1
0.992646398039104	2	1	1
0.94136783174252	2	1	1
0.837333099387364	1	1	1
0.430204780391451	2	1	1
1.37515921760222	2	1	1
0.89875556054097	2	1	1
0.696864042518777	2	1	1
0.332933586834615	2	1	1
0.334070550417085	2	1	1
0.38676132253602	2	1	1
0.306404665389991	2	1	1
0.478254432945422	2	1	1
0.601997570889218	2	1	1
0.373642558748753	2	1	1
0.29388256861859	1	1	1
0.403146732540824	2	1	1
0.754379822737839	2	1	1
0.20827688411218	2	1	1
0.211975975201092	2	1	1
0.591340246795799	1	1	1
0.263322621163444	2	1	1
0.525170614901281	1	1	1
0.206823345071543	1	1	1
0.935520204615524	1	1	1
0.550910831841	2	1	1
0.232504114652867	2	1	1
0.391975720570035	1	1	1
0.52537232580037	2	1	1
0.604827669281913	2	1	1
0.440173374557048	2	1	1
0.294878838994327	2	1	1
0.323868811622971	1	1	1
0.240824506056104	2	1	1
0.423271049333481	2	1	1
0.849356591210965	2	1	1
0.335818515496422	2	1	1
0.538745656799135	2	1	1
0.4208751745964	2	1	1
0.55146359110108	2	1	1
0.467882029849217	2	1	1
0.567777388073783	2	1	1
0.311394332684366	1	1	1
1.33531192845093	1	1	1
0.368867535882799	2	1	1
0.340092989922591	2	1	1
0.299811445088077	2	1	1
0.198131285653104	2	1	1
1.57688580580023	2	1	1
0.671467937043381	2	1	1
0.422481878776226	2	1	1
0.48313672040092	1	1	1
0.473697344635179	1	1	1
0.68951966048344	2	1	1
0.633967567703449	2	1	1
0.382761102393661	1	1	1
0.68736056335558	1	1	1
0.677810537621417	2	1	1
0.249614606331914	2	1	1
0.755321813543998	2	1	1
0.370198385669219	1	1	1
0.697638915493631	1	1	1
0.684828719775979	2	1	1
0.502349799392655	1	1	1
0.583605969114717	1	1	1
0.517041977935336	1	1	1
0.411670106317747	1	1	1
0.207610898625408	1	1	1
0.414006631133478	2	1	1
0.921999310392829	1	1	1
0.409507167245215	2	1	1
0.584716070617761	2	1	1
0.666513112126972	2	1	1
0.233005827550518	2	1	1
0.60770657746225	1	1	1
0.221784346267773	2	1	1
0.771391695716424	2	1	1
1.21988159355549	1	1	1
0.408933678664394	2	1	1
1.03374983542661	2	1	1
0.939198644733114	2	1	1
0.962067734082042	2	1	1
0.473406448845882	2	1	1
0.223644602219167	2	1	1
1.12139515597077	1	1	1
0.299025722625131	2	1	1
0.55009896091157	1	1	1
0.578799507502895	1	1	1
0.962097234341087	1	1	1
0.348861796367042	2	1	1
0.35773121339554	2	1	1
0.246740510307971	1	1	1
0.407111627051893	1	1	1
0.550930871978825	1	1	1
0.422754497543909	2	1	1
0.758063342099552	2	1	1
0.380847347114823	2	1	1
0.377055603284598	2	1	1
0.65608839650545	1	1	1
1.42357385911498	2	1	1
0.232798506755752	2	1	1
0.539867634108279	2	1	1
0.392489725525737	2	1	1
0.367110223983889	2	1	1
0.839639947757427	2	1	1
0.592327430792799	2	1	1
0.239126262427817	2	1	1
0.328625329636268	2	1	1
0.284257957756146	1	1	1
0.331590178883346	1	1	1
0.620620411662111	2	1	1
0.755967038010479	2	1	1
0.331900743408574	2	1	1
0.421146686045199	1	1	1
1.07476503410067	2	1	1
0.507112598176372	1	1	1
0.311566718621004	2	1	1
0.301319320070233	2	1	1
0.393257034342845	2	1	1
0.673521481008061	2	1	1
0.291567562966672	2	1	1
1.05249328382332	2	1	1
0.694698152076518	2	1	1
0.733055920143737	2	1	1
0.334350894107303	2	1	1
0.542807697456418	1	1	1
0.579281169009386	1	1	1
0.320837583848137	1	1	1
0.488074071042795	1	1	1
0.213060081069537	2	1	1
0.237230647833275	2	1	1
0.237572229668373	1	1	1
0.241805498724672	1	1	1
0.21505246069559	2	1	1
0.625069689033177	2	1	1
0.391789762960315	1	1	1
0.360924641936915	2	1	1
0.434831888026175	1	1	1
1.53947356804897	2	1	1
0.390459073072731	2	1	1
0.327186719063663	1	1	1
0.451681415339723	1	1	1
0.551841771615269	2	1	1
0.41039773179749	1	1	1
0.926634118987433	2	1	1
0.813362027443744	2	1	1
0.632371052186083	2	1	1
1.07271976627787	1	1	1
0.347281073927582	1	1	1
0.44423560152159	1	1	1
0.576366534316911	2	1	1
0.279713029952993	2	1	1
0.881466843024701	2	1	1
0.374654223890455	1	1	1
0.246340230252564	1	1	1
0.46051090791758	2	1	1
0.610478508455545	1	1	1
0.290070606427311	2	1	1
0.544420557842503	1	1	1
0.776693279362721	1	1	1
0.235406028367375	2	1	1
0.239531675743827	1	1	1
0.44775078332261	2	1	1
0.272084709816774	1	1	1
0.490027056594032	2	1	1
1.11466956380519	2	1	1
0.270448404879725	2	1	1
0.442949902437612	1	1	1
0.570651632322539	1	1	1
0.32265845661882	2	1	1
0.407435441210764	2	1	1
0.200085052390358	2	1	1
0.358511835895485	2	1	1
1.2431214333383	2	1	1
0.696171754957839	1	1	1
0.2777627469669	1	1	1
0.429359856138122	2	1	1
0.340524177360971	2	1	1
0.199944337376957	2	1	1
0.398334292684942	2	1	1
0.388541579168816	2	1	1
0.398547679838622	1	1	1
0.839309822360769	2	1	1
0.280253849702043	2	1	1
0.547345720269382	2	1	1
0.376647832731017	2	1	1
0.455530332435412	2	1	1
0.334196466045242	2	1	1
0.759777271734527	2	1	1
1.10869967729068	2	1	1
0.222920909328599	2	1	1
0.243727194101031	2	1	1
0.331283374352904	2	1	1
0.489803545251022	1	1	1
0.2736011848833	2	1	1
0.432409628386385	1	1	1
0.447747022319498	2	1	1
0.736283852147818	2	1	1
0.461500847594122	1	1	1
0.359367876631285	1	1	1
0.418098062593873	2	1	1
0.502693165924066	1	1	1
0.260188072876792	1	1	1
0.348437996297828	1	1	1
1.57562306974174	2	1	1
0.316108820930013	2	1	1
0.421685918698271	2	1	1
0.578695918727619	2	1	1
1.12879309366769	2	1	1
1.03916993441652	2	1	1
0.492207222672778	1	1	1
0.33283217994747	2	1	1
0.39422420306568	2	1	2
0.362300838201913	1	1	2
0.469662901313467	2	1	2
0.820030023322582	1	1	2
0.234551440695508	2	1	2
0.331679248955791	1	1	2
0.527229640837085	2	1	2
0.91734807805308	2	1	2
0.319175515877037	2	1	2
0.651053459158852	1	1	2
0.661459624685597	2	1	2
0.281279784597852	2	1	2
0.342078529279457	1	1	2
0.3636800828231	2	1	2
0.484151346003298	1	1	2
0.658827635325395	1	1	2
0.622208937699232	1	1	2
0.580811030835409	2	1	2
0.441808620117506	1	1	2
0.36060243933493	2	1	2
0.831194064165385	2	1	2
0.361776006347027	2	1	2
0.777351339265196	1	1	2
0.278293909155803	2	1	2
0.278507100800553	2	1	2
0.884402648451047	1	1	2
0.342560342613834	2	1	2
0.809676649841315	2	1	2
0.516858099569803	1	1	2
0.634645370682583	2	1	2
0.249686099229778	1	1	2
1.33141985698474	1	1	2
0.453726915386914	2	1	2
0.290504549136735	2	1	2
0.487095756746479	2	1	2
0.346501172556082	2	1	2
0.393430828426059	1	1	2
0.504449494787339	2	1	2
0.367999687491587	2	1	2
0.352469038071531	1	1	2
0.234560015153837	2	1	2
0.940841504372444	1	1	2
0.2046902513565	2	1	2
0.461341997193658	1	1	2
0.610339950737745	2	1	2
0.446921029186028	1	1	2
0.515591108864551	2	1	2
1.58260395843454	2	1	2
0.344764743329778	2	1	2
0.427254054893139	2	1	2
0.516158776880019	1	1	2
1.2612303673015	2	1	2
0.613528615965816	2	1	2
0.267963577139406	2	1	2
0.307594651280269	2	1	2
0.24101706884499	1	1	2
0.455753268732021	2	1	2
0.405040912881131	2	1	2
0.288094483330521	1	1	2
0.545610622237084	2	1	2
0.452142838999807	1	1	2
0.594527943497764	1	1	2
0.88116621589308	2	1	2
0.277767297820233	2	1	2
0.279551393619652	2	1	2
0.365460511604365	2	1	2
0.556212898406868	2	1	2
0.328560209842821	1	1	2
0.531013993625691	1	1	2
0.231888430468412	1	1	2
0.677110774143983	2	1	2
0.453921989085917	2	1	2
0.459571696136957	2	1	2
0.393356837769246	1	1	2
0.511202810478497	1	1	2
0.693614307574487	1	1	2
0.240863923388269	2	1	2
0.321852817508144	1	1	2
0.270908403919833	2	1	2
0.820724000663825	1	1	2
0.235189573689813	2	1	2
0.326155088030317	2	1	2
0.631590224724998	1	1	2
0.441990726662034	1	1	2
0.84336570752273	2	1	2
0.359995826600722	2	1	2
0.251400135935091	1	1	2
0.412798716611553	1	1	2
0.257997459005081	1	1	2
0.324911808695266	2	1	2
0.869954063020224	2	1	2
0.316774804913553	1	1	2
0.802438949561354	2	1	2
0.753010120858102	2	1	2
0.50447570028204	1	1	2
0.472994968867572	2	1	2
0.365558799398694	2	1	2
0.355836646801112	1	1	2
0.571157381310202	2	1	2
0.634686215618027	2	1	2
0.270208965991148	2	1	2
0.328585338874615	1	1	2
0.384434393299423	2	1	2
0.316023575731398	1	1	2
0.494817395995112	2	1	2
0.300504460120145	2	1	2
0.347783059904907	2	1	2
1.02851702876777	2	1	2
0.364863367923789	2	1	2
0.460777943415657	2	1	2
0.382793622325279	2	1	2
0.273403607994913	2	1	2
0.609426470046583	2	1	2
0.297792901344866	1	1	2
0.370479141756967	2	1	2
0.882238434259769	1	1	2
0.496857265474561	2	1	2
0.277702369672893	2	1	2
0.446926962878622	1	1	2
0.36757607051588	1	1	2
0.557136267106436	2	1	2
1.00333007744122	2	1	2
0.760219976689289	2	1	2
0.332068843559009	2	1	2
0.548961093445682	2	1	2
0.313465233961872	2	1	2
0.550216771807154	1	1	2
0.29794278574353	1	1	2
0.234198048951483	2	1	2
0.273445183254746	2	1	2
0.574886295740124	2	1	2
0.258382409058055	1	1	2
0.409845586460725	2	1	2
0.326206723132256	2	1	2
0.642595268751117	2	1	2
0.232356531769144	2	1	2
1.70736951927255	1	1	2
0.274687338325608	2	1	2
0.40877430223826	2	1	2
0.365729356985064	2	1	2
0.6050000403314	2	1	2
0.592011487134505	2	1	2
0.557179211825432	1	1	2
0.873296855773591	1	1	2
0.216826762785491	1	1	2
0.517886780128018	2	1	2
0.398323720600925	1	1	2
1.12139464302831	2	1	2
0.249538486660475	2	1	2
0.360304338880141	1	1	2
0.627773044075362	2	1	2
0.996274959906684	2	1	2
0.202797819180771	1	1	2
0.383153769101205	1	1	2
0.324797856324902	1	1	2
0.239421301531662	2	1	2
0.24289898785908	1	1	2
0.547746136913622	1	1	2
0.386255965400912	2	1	2
0.60223673049116	2	1	2
0.549261776998216	2	1	2
0.395992071688511	2	1	2
0.217402932038072	2	1	2
0.295305459515413	2	1	2
0.447909826549637	2	1	2
0.71950962867128	2	1	2
0.794816583397332	1	1	2
0.241318968932987	2	1	2
0.556293493098233	2	1	2
0.238208378562322	2	1	2
0.499247181746743	1	1	2
0.317050968536836	2	1	2
0.322686857249444	2	1	2
0.71276761076242	2	1	2
0.301030966624334	2	1	2
0.336641004565653	2	1	2
0.812046026214206	2	1	2
0.270220261704131	2	1	2
0.701954145112022	2	1	2
0.43964095073941	2	1	2
0.384704421988213	2	1	2
0.501487364681699	2	1	2
0.455023781459671	2	1	2
0.332474164305816	2	1	2
0.567142874907982	2	1	2
0.253324335182053	2	1	2
0.444329558298367	2	1	2
0.750457236950695	2	1	2
0.292500297080332	2	1	2
0.319745451630673	2	1	2
0.286210384865368	2	1	2
0.283637752128579	1	1	2
0.236044970372654	2	1	2
0.606532173767213	1	1	2
1.32620595835061	2	1	2
0.49881945892801	2	1	2
1.00559201100603	2	1	2
0.498129494834216	2	1	2
0.682007132416635	2	1	2
0.521249610973914	2	1	2
0.229929750671033	2	1	2
1.12814610238938	1	1	2
0.74135939367203	2	1	2
1.14362542630031	2	1	2
0.261969169934014	1	1	2
0.240668217312327	1	1	2
1.59220860546119	2	1	2
0.459005868330534	2	1	2
0.290018768199601	2	1	2
0.204589440835719	1	1	2
0.619039312673667	2	1	2
0.667083334382893	1	1	2
0.359845320132008	1	1	2
0.912937103767445	2	1	2
0.522430834145349	2	1	2
0.297762304149053	1	1	2
0.276240304783596	2	1	2
0.399051717562123	2	1	2
0.404254481667734	2	1	2
1.23765251352633	1	1	2
1.2213528437925	2	1	2
0.554106620313858	2	1	2
0.513543854359058	2	1	2
0.718560875752879	2	1	2
0.299045404005468	1	1	2
0.197161504481574	2	1	2
0.355424533393654	2	1	2
0.601322385280793	2	1	2
0.31408110064814	1	1	2
0.681928297252204	2	1	2
0.257899160580357	1	1	2
0.331853308281021	2	1	2
0.932271244383807	2	1	2
0.762290747363875	1	1	2
0.610315223598599	2	1	2
0.508310743979851	2	1	2
0.293542339726516	1	1	2
0.249532498898509	2	1	2
0.240661946068682	1	1	2
0.480573774515142	2	1	2
0.26503112695042	1	1	2
0.745033574361612	2	1	2
0.313418912457887	2	1	2
0.428468490020874	2	1	2
0.619836697801129	2	1	2
0.404856983338945	2	1	2
0.225135719018744	2	1	2
0.247203725168153	2	1	2
0.473126435201081	2	1	2
0.758881984366834	2	1	2
0.530103620429835	2	1	2
0.609787747426196	2	1	2
0.42023331047044	1	1	2
0.294545387085857	1	1	2
0.311952071319945	2	1	2
0.793299410776987	2	1	2
0.376179978035794	2	1	2
0.230418084856786	2	1	2
0.25879024565358	2	1	2
0.264796453159985	2	1	2
0.745485785923675	2	1	2
0.224026456721164	2	1	2
0.6030135494348	1	1	2
0.489733962171922	2	1	2
0.39466687509252	1	1	2
0.552205654391275	2	1	2
0.575332864606377	2	1	2
0.673079198373531	1	1	2
0.346849143283538	1	1	2
0.384205850032696	1	1	2
0.382157410278578	2	1	2
0.294710963958947	2	1	2
0.487164402385991	1	1	2
0.571768796864126	2	1	2
0.243155946253846	1	1	2
0.366816988109117	1	1	2
0.556560232965345	2	1	2
0.842238270178048	2	1	2
0.630587019970835	1	1	2
0.849346128585895	2	1	2
0.301910596058078	1	1	2
0.494388435823995	1	1	2
0.635279696032103	2	1	2
0.244333041807845	1	1	2
0.462722638825509	2	1	2
0.355580520263025	1	1	2
0.419159925222802	2	1	2
0.229441499742296	2	1	2
0.272011206196529	2	1	2
0.457900548880182	1	1	2
0.42581270796691	2	1	2
0.192946477357373	2	1	2
0.920226167527353	2	1	2
0.870356567626495	2	1	2
0.506429857300226	1	1	2
1.35129991323996	2	1	2
0.81782131154567	1	1	2
0.312753351203148	2	1	2
0.240147726849663	2	1	2
0.331594506915926	2	1	2
0.303605405427918	2	1	2
1.3692312598303	2	1	2
0.464969591870211	2	1	2
0.365081121121442	2	1	2
0.53678523283272	1	1	2
0.362543809949933	2	1	2
0.300077415892361	2	1	2
0.565255726546058	2	1	2
0.508969800017276	1	1	2
0.197931347436034	2	1	2
0.425448002968464	2	1	2
0.917689004198981	2	1	2
0.265209389680314	1	1	2
0.399534037154238	1	1	2
0.292118455947818	2	1	2
0.352289208022807	2	1	2
0.800608594982045	2	1	2
0.251768687680971	1	1	2
0.280448242529617	2	1	2
0.243473452337431	1	1	2
0.286916333216323	2	1	2
0.838049565027792	1	1	2
0.244529227888586	1	1	2
0.71863102671265	2	1	2
1.98916958946463	2	1	2
0.238806320688673	2	1	2
0.693785935221629	2	1	2
0.495890282805749	1	1	2
0.191174545766406	2	1	2
0.836607694563896	2	1	2
0.391165841939288	2	1	2
0.566993167116615	2	1	2
0.240715729525045	2	1	2
0.354039896192607	1	1	2
1.21434836670206	2	1	2
0.48154154974369	2	1	2
0.798332748413893	2	1	2
0.650917466844914	2	1	2
0.384224495536896	1	1	2
0.945026137940947	2	1	2
0.418508744931679	2	1	2
0.659365265496408	1	1	2
0.271823834279208	2	1	2
0.43920360190222	2	1	2
0.449532948575899	2	1	2
1.02510373135742	2	1	2
0.49889822568904	1	1	2
1.23542122006285	1	1	2
0.274287087904293	2	1	2
0.673318487358746	2	1	2
0.397619138281994	2	1	2
1.0555886269523	2	1	2
0.229089202292979	1	1	2
0.697871360095817	2	1	2
0.614287525537126	1	1	2
0.322578991679628	1	1	2
0.605688688250448	2	1	2
0.534481750546624	2	1	2
0.565101205666666	1	1	2
0.378499737439249	1	1	2
0.52995012536057	2	1	2
2.45554336829165	1	1	2
0.744067895318506	2	1	2
0.673980171567151	2	1	2
0.33496535179204	2	1	2
0.703852317870538	2	1	2
0.623851718541645	2	1	2
0.275936871629696	2	1	2
0.245843960416957	2	1	2
0.220780887604494	2	1	2
0.585098991357547	2	1	2
0.343992796279959	1	1	2
0.580010432096859	2	1	2
0.377174286172397	2	1	2
0.614794867960386	1	1	2
0.235740390671863	1	1	2
0.498093604359181	2	1	2
0.422668225465882	2	1	2
0.85458472173833	2	1	2
0.318077105190021	2	1	2
0.660599386236034	2	1	2
0.44253879597235	2	1	2
0.482452162905769	2	1	2
0.569360166827625	2	1	2
1.5195957937337	1	1	2
0.335177741698269	2	1	2
0.241392133198455	2	1	2
0.503619286339201	2	1	2
0.578489345701315	2	1	2
0.327768204464024	2	1	2
0.436095089114902	2	1	2
0.424989568541	1	1	2
0.214045608149353	2	1	2
0.306116924393253	1	1	2
0.476975246716608	2	1	2
0.756750965776553	2	1	2
0.312822136071239	2	1	2
0.470827169455528	1	1	2
0.37315029361616	2	1	2
0.685155315108113	2	1	2
0.959530818891534	2	1	2
0.913595420136271	2	1	2
0.595438752846243	2	1	2
0.36802176344941	2	1	2
0.418544504566566	2	1	2
0.363048213885529	2	1	2
0.254338756573215	1	1	2
0.730957519992839	1	1	2
0.263046554830887	1	1	2
0.46094182659418	2	1	2
0.531059000798822	2	1	2
0.353280265477637	2	1	2
0.464342980616116	2	1	2
0.229724823533327	2	1	2
0.504945673660676	2	1	2
0.532493395334424	2	1	2
0.423801763698387	1	1	2
0.787113721614964	2	1	2
0.223160559034952	2	1	2
0.419595856308554	2	1	2
0.396648316145306	2	1	2
0.308908241587595	2	1	2
0.627802576140553	2	1	2
0.64888860721256	2	1	2
0.738730808101364	2	1	2
0.658745774579089	1	1	2
0.679191956616965	1	1	2
0.278164538209912	1	1	2
0.205911141408479	2	1	2
0.241638399787725	2	1	2
0.24858355547484	1	1	2
0.73740496979995	2	1	2
0.247935082999496	2	1	2
0.826311099617232	2	1	2
0.590607775557781	1	1	2
0.351249908681046	1	1	2
0.370792468725378	2	1	2
0.389722068994738	1	1	2
0.251157837165118	2	1	2
0.663087218040623	2	1	2
0.454359737429872	2	1	2
0.435474095638232	2	1	2
0.284410206592962	2	1	2
0.344506290138683	2	1	2
1.01768620078799	1	1	2
0.331330031800195	1	1	2
0.277021859762052	1	1	2
0.347332671037543	1	1	2
0.286836805838407	1	1	2
0.340934631295205	2	1	2
1.22270556676254	1	1	2
0.360534849486478	1	1	2
0.359892263518994	2	1	2
0.552595743599511	2	1	2
0.301744081404754	2	1	2
0.416037514267758	2	1	2
0.541344562283886	2	1	2
0.579986637345764	2	1	2
0.221912718773351	2	1	2
0.465245817277264	2	1	2
0.474738754014913	2	1	2
1.70409538281312	2	1	2
1.02235518855245	2	1	2
0.301214497598036	1	1	2
0.991176433131545	2	1	2
0.401432084705109	2	1	2
1.11715380433533	2	1	2
0.81719064511715	2	1	2
0.549517654685354	1	1	2
0.251345033237621	2	1	2
0.357859075575934	2	1	2
0.90132423193762	2	1	2
0.272936669704676	1	1	2
0.455508577827349	2	1	2
0.861185664428614	2	1	2
0.266987292082781	2	1	2
0.578879341650739	2	1	2
0.649256823455797	2	1	2
0.418711362089519	2	1	2
0.433426379919396	2	1	2
0.642462173639701	1	1	2
0.406446379518523	2	1	2
0.290863063788828	1	1	2
0.395803052313048	2	1	2
0.311087619708231	2	1	2
0.279185686505835	1	1	2
0.412823984876793	1	1	2
0.314508721309633	2	1	2
0.417280760034167	2	1	2
0.357813047077128	2	1	2
0.256161295149574	2	1	2
0.240326641914136	2	1	2
0.469105961018824	2	1	2
0.23311026462364	2	1	2
0.219699590325278	2	1	2
0.267828103451759	2	1	2
0.324090708482963	1	1	2
0.882370084866449	2	1	2
