"subjID"	"stimulus"	"response"
8	0	1
8	0	0
8	1	1
8	1	0
8	1	1
8	0	0
8	1	1
8	0	0
8	0	1
8	1	0
8	1	0
8	1	0
8	0	1
8	0	0
8	1	1
8	0	0
8	0	0
8	1	1
8	0	1
8	1	1
8	1	1
8	1	1
8	0	1
8	1	1
8	1	1
8	0	1
8	1	0
8	1	1
8	1	0
8	0	1
8	0	0
8	1	1
8	1	0
8	0	0
8	1	0
8	1	0
8	0	0
8	1	0
8	1	1
8	0	0
8	0	0
8	0	0
8	0	0
8	1	1
8	1	0
8	1	0
8	1	0
8	0	1
8	0	0
8	1	1
8	1	1
8	0	0
8	0	1
8	0	0
8	0	0
8	0	1
8	0	0
8	1	0
8	1	1
8	0	0
8	1	1
8	1	1
8	0	0
8	0	0
8	0	0
8	1	0
8	1	1
8	1	0
8	1	1
8	0	0
8	1	1
8	0	0
8	1	1
9	0	1
9	1	1
9	1	1
9	1	0
9	0	0
9	1	0
9	1	1
9	0	0
9	1	0
9	0	0
9	0	1
9	0	1
9	0	1
9	0	0
9	0	1
9	1	0
9	0	1
9	1	0
9	0	0
9	1	0
9	0	1
9	1	1
9	0	0
9	0	0
9	1	1
9	0	0
9	0	1
9	1	1
9	1	1
9	0	0
9	0	0
9	0	0
9	1	0
9	1	1
9	0	0
9	0	0
9	0	0
9	0	1
9	0	1
9	0	0
9	0	1
9	0	0
9	1	1
9	1	1
9	1	1
9	1	1
9	0	0
9	1	1
9	1	0
9	1	0
9	1	1
9	1	0
9	1	1
9	0	1
9	0	0
9	1	0
9	1	1
9	1	1
9	0	0
9	1	1
9	1	1
9	0	1
9	1	1
9	0	1
9	0	0
9	1	1
9	0	0
9	0	0
9	0	0
9	1	1
9	1	0
9	0	0
9	1	1
9	1	0
9	0	0
9	1	0
9	1	0
9	1	1
9	0	0
9	1	1
9	0	0
9	0	0
9	0	0
9	1	1
9	1	1
9	1	1
9	1	0
9	0	0
9	0	0
9	0	0
9	1	1
9	1	1
9	0	1
9	0	1
9	1	1
9	1	0
9	1	1
9	0	0
9	1	1
9	0	0
9	0	0
9	1	1
9	1	1
9	0	0
9	0	0
9	1	1
9	1	1
9	1	1
9	0	1
9	1	1
9	1	1
9	0	1
9	1	0
9	0	0
9	1	1
9	0	0
9	0	0
9	1	1
9	1	1
9	0	1
9	1	1
9	0	0
9	0	1
9	1	1
9	1	0
9	0	1
9	0	1
9	1	1
9	1	0
9	1	0
9	0	0
9	1	1
9	0	0
9	0	1
9	0	1
9	0	0
9	0	1
9	1	0
9	0	1
9	1	1
9	1	1
9	1	0
9	0	1
9	1	1
9	1	1
9	1	0
9	1	1
9	1	0
9	1	0
9	0	0
9	1	1
9	1	1
9	0	0
9	1	1
9	1	1
9	0	0
9	1	1
9	1	1
9	1	1
9	0	0
9	1	1
9	1	1
9	1	1
9	1	1
9	0	0
9	0	0
9	1	1
9	1	1
9	0	0
9	0	0
9	0	0
9	1	1
9	1	1
9	1	1
9	1	1
9	0	0
9	1	1
9	0	1
9	1	0
9	1	1
9	1	1
9	1	1
9	0	0
9	0	0
9	0	0
9	1	0
9	1	1
9	0	0
9	0	1
9	1	1
9	1	1
9	0	1
9	1	0
9	0	0
9	1	0
9	1	1
9	0	0
9	1	1
9	1	1
9	0	0
9	1	1
9	0	0
9	0	0
9	0	1
9	1	1
9	1	1
9	0	0
9	1	1
9	0	0
9	0	0
9	0	0
9	0	0
9	0	1
9	1	1
9	1	1
9	0	0
9	1	1
9	1	0
9	0	1
9	1	1
9	0	1
9	0	1
9	1	1
9	1	1
9	0	0
9	0	1
9	0	0
9	1	1
9	1	0
9	0	0
9	0	1
9	1	1
9	0	0
9	0	1
9	0	1
9	0	0
9	1	1
9	0	1
9	0	0
9	1	0
9	1	1
9	0	0
9	0	0
9	1	1
9	1	0
9	1	1
9	1	0
9	1	0
9	0	1
9	0	0
9	0	1
9	0	0
9	0	0
9	0	1
9	1	1
9	1	1
9	0	1
9	0	0
9	1	1
9	1	1
9	0	0
9	1	1
9	0	0
9	1	1
9	0	1
9	0	1
9	0	1
9	1	1
9	1	1
9	1	1
9	0	0
9	1	1
9	0	0
9	1	1
9	0	0
9	1	1
9	1	1
9	0	0
9	0	0
9	1	0
9	0	1
9	0	1
9	0	0
9	1	1
9	0	0
9	0	0
9	0	0
9	0	0
9	0	0
9	0	1
9	0	1
9	0	0
9	0	0
9	1	1
9	0	0
9	1	1
9	1	0
9	0	0
9	0	1
9	0	0
10	1	0
10	0	0
10	0	1
10	1	1
10	1	1
10	1	1
10	0	0
10	0	1
10	0	0
10	1	1
10	0	1
10	0	0
10	1	0
10	0	1
10	0	0
10	1	0
10	0	0
10	1	1
10	0	0
10	0	1
10	1	0
10	0	1
10	1	0
10	1	0
10	0	0
10	0	0
10	0	1
10	1	1
10	0	0
10	1	1
10	0	0
10	1	1
10	1	1
10	1	0
10	1	1
10	0	0
10	1	1
10	1	1
10	0	0
10	0	0
10	0	0
10	0	0
10	0	0
10	1	0
10	1	1
10	1	1
10	0	0
10	0	1
10	0	0
10	0	0
10	0	0
10	0	0
10	1	1
10	0	0
10	1	1
10	0	0
10	1	0
10	1	1
10	1	1
10	1	1
10	0	0
10	1	0
10	0	1
10	1	1
10	1	1
10	0	0
10	1	1
10	1	1
10	0	0
10	1	1
10	0	1
10	0	0
10	1	1
10	0	0
10	0	0
10	1	1
10	1	1
10	0	0
10	1	1
10	1	1
10	1	1
10	1	1
10	1	0
10	1	1
10	0	0
10	1	0
10	0	0
10	0	0
10	0	0
10	0	0
10	0	1
10	1	0
10	0	0
10	0	1
10	1	1
10	1	0
10	0	0
10	0	0
10	0	0
10	1	1
10	1	1
10	0	0
10	1	1
10	1	1
10	1	1
10	0	1
10	0	1
10	1	1
10	1	0
10	0	0
10	1	1
10	0	1
10	1	1
10	0	0
10	1	1
10	0	0
10	0	0
10	0	1
10	0	0
10	0	0
10	0	0
10	0	0
10	0	0
10	1	1
10	0	0
10	0	1
10	0	0
10	0	0
10	1	1
10	1	0
10	1	1
10	0	0
10	0	1
10	0	0
10	1	1
10	0	1
10	1	0
10	0	0
10	1	0
10	0	0
10	1	0
10	1	1
10	0	1
10	1	0
10	1	0
10	0	0
10	0	1
10	0	0
10	0	0
10	0	0
10	0	1
10	0	0
10	1	1
10	1	0
10	0	0
10	0	0
10	0	1
10	0	0
10	1	0
10	1	0
10	1	1
10	0	1
10	1	1
10	1	1
10	1	1
10	0	1
10	1	1
10	0	1
10	0	0
10	1	1
10	1	0
10	0	0
10	0	0
10	0	0
10	0	0
10	0	1
10	1	1
10	1	1
10	1	1
10	0	1
10	0	0
10	1	0
10	1	0
10	0	1
10	1	0
10	0	0
10	1	1
10	0	0
10	0	0
10	0	0
10	1	1
10	1	1
10	1	1
10	1	1
10	1	1
10	1	0
10	0	0
10	0	1
10	1	0
10	0	0
10	0	1
10	1	0
10	0	0
10	1	1
10	0	0
10	1	0
10	0	0
10	0	1
10	1	1
10	0	0
10	0	1
10	1	1
10	1	1
10	0	0
10	0	0
10	1	1
10	0	0
10	0	0
10	0	1
10	1	1
10	1	0
10	0	1
10	1	1
10	1	1
10	1	1
10	1	1
10	1	1
10	1	0
10	1	0
10	0	1
10	1	1
10	1	0
10	0	0
10	0	0
10	1	1
10	0	0
10	0	1
10	0	0
10	0	0
10	1	1
10	1	1
10	0	0
10	1	1
10	1	1
10	1	0
10	1	1
10	1	1
10	1	1
10	0	0
10	1	0
10	1	1
10	1	1
10	0	0
10	1	1
10	1	0
10	1	1
10	1	0
10	1	1
10	1	1
10	0	1
10	0	0
10	1	1
10	0	0
10	1	1
10	0	0
10	0	0
10	0	0
10	0	0
10	0	0
10	1	1
10	0	1
10	0	1
10	1	0
10	1	1
10	0	0
10	0	0
10	1	1
10	1	0
10	1	0
10	1	1
10	0	0
10	1	1
10	1	1
10	0	0
10	0	1
10	0	1
10	1	1
10	0	0
10	1	0
10	1	1
10	0	1
10	1	0
10	0	1
10	0	0
10	0	0
10	1	0
10	1	1
10	0	1
10	1	1
10	1	0
11	0	0
11	0	0
11	0	0
11	1	1
11	1	1
11	0	0
11	0	1
11	0	1
11	0	0
11	1	0
11	1	1
11	1	1
11	1	1
11	1	0
11	1	1
11	0	1
11	0	0
11	0	1
11	1	1
11	1	1
11	0	1
11	1	1
11	1	0
11	0	0
11	1	1
11	0	1
11	0	0
11	0	0
11	1	0
11	1	1
11	0	0
11	0	1
11	0	1
11	0	0
11	0	0
11	1	1
11	0	0
11	0	0
11	1	1
11	0	1
11	0	0
11	1	1
11	0	0
11	0	0
11	0	0
11	1	0
11	1	1
11	0	0
11	0	1
11	0	0
11	0	0
11	0	0
11	0	0
11	0	1
11	1	1
11	1	0
11	0	0
11	1	0
11	1	0
11	0	1
11	1	0
11	1	1
11	1	1
11	1	1
11	1	1
11	0	0
11	1	1
11	1	1
11	1	0
11	0	1
11	0	0
11	0	0
11	0	0
11	1	1
11	0	1
11	1	1
11	0	0
11	0	1
11	0	0
11	1	1
11	0	1
11	1	1
11	0	0
11	0	0
11	0	0
11	0	0
11	0	0
11	1	1
11	0	1
11	0	1
11	1	1
11	1	1
11	0	0
11	0	1
11	0	0
11	1	1
11	0	0
11	1	1
11	1	1
11	1	1
11	1	1
11	1	1
11	1	1
11	0	1
11	1	1
11	1	0
11	0	0
11	1	1
11	1	1
11	0	1
11	1	1
11	1	1
11	0	1
11	0	1
11	0	1
11	0	1
11	0	1
11	0	0
11	1	1
11	1	1
11	0	0
11	1	1
11	0	0
11	1	1
11	0	0
11	1	1
11	1	1
11	0	0
11	0	0
11	0	0
11	1	1
11	0	0
11	1	0
11	1	0
11	1	1
11	1	0
11	0	0
11	1	0
11	0	0
11	1	1
11	0	0
11	1	0
11	1	1
11	1	1
11	1	0
11	1	1
11	1	1
11	0	1
11	0	0
11	1	1
11	0	0
11	1	1
11	1	1
11	1	1
11	0	0
11	0	1
11	1	1
11	0	0
11	0	0
11	0	0
11	0	1
11	0	0
11	1	1
11	0	1
11	1	1
11	0	0
11	0	0
11	0	0
11	1	0
11	1	1
11	1	0
11	0	0
11	0	1
11	1	0
11	1	0
11	0	1
11	0	0
11	0	1
11	0	0
11	0	0
11	0	0
11	1	1
11	0	1
11	1	0
11	1	0
11	1	0
11	0	1
11	0	0
11	1	1
11	0	0
11	0	0
11	1	1
11	0	0
11	1	1
11	0	0
11	1	1
11	0	0
11	0	0
11	0	0
11	0	1
11	1	0
11	1	0
11	1	1
11	0	0
11	1	0
11	1	1
11	1	1
11	1	1
11	0	0
11	0	0
11	1	0
11	1	1
11	1	1
11	1	1
11	1	0
11	0	1
11	1	1
11	0	1
11	0	0
11	1	1
11	0	0
11	0	0
11	1	1
11	0	0
11	0	0
11	1	1
11	0	0
11	0	0
11	0	0
11	1	0
11	1	1
11	0	1
11	0	1
11	0	1
11	1	1
11	1	0
11	1	0
11	1	0
11	1	1
11	1	0
11	1	0
11	0	1
11	1	1
11	0	0
11	0	1
11	0	0
11	0	0
11	0	0
11	0	1
11	0	0
11	1	1
11	0	0
11	0	0
11	0	0
11	0	0
11	1	0
11	0	1
11	1	1
11	0	1
11	0	0
11	0	0
11	1	0
11	0	0
11	1	1
11	1	0
11	0	0
11	0	0
11	1	1
11	1	1
11	1	1
11	1	0
11	0	0
11	0	0
11	1	1
11	0	0
11	0	1
11	0	0
11	0	0
11	1	0
11	1	1
11	1	0
11	1	1
11	0	0
11	1	0
11	0	1
11	0	1
11	1	1
11	0	0
11	0	1
11	0	0
11	0	0
11	0	0
11	1	0
11	1	0
11	1	1
11	0	0
11	1	1
11	1	0
11	1	0
11	0	0
12	1	1
12	0	1
12	0	0
12	1	0
12	1	1
12	1	1
12	1	1
12	1	1
12	1	1
12	1	1
12	1	0
12	1	1
12	0	0
12	0	1
12	0	0
12	1	0
12	0	0
12	0	0
12	0	1
12	0	0
12	1	0
12	1	0
12	0	0
12	1	1
12	1	1
12	1	1
12	1	0
12	0	0
12	1	0
12	0	1
12	1	1
12	0	0
12	0	0
12	0	0
12	0	0
12	1	1
12	1	0
12	0	0
12	0	1
12	1	0
12	0	0
12	1	1
12	0	0
12	1	0
12	0	1
12	1	1
12	0	0
12	0	0
12	0	0
12	0	0
12	1	1
12	1	0
12	1	1
12	0	0
12	0	0
12	1	0
12	0	0
12	0	1
12	0	1
12	1	1
12	1	1
12	1	0
12	0	1
12	1	1
12	1	0
12	1	1
12	0	0
12	1	0
12	1	1
12	0	0
12	1	1
12	1	0
12	1	1
12	0	0
12	1	1
12	1	0
12	0	0
12	1	1
12	1	0
12	1	0
12	0	0
12	1	1
12	1	1
12	1	1
12	1	0
12	0	0
12	0	0
12	1	1
12	0	0
12	1	1
12	0	0
12	0	0
12	0	0
12	1	1
12	0	0
12	1	0
12	0	0
12	0	0
12	0	0
12	1	1
12	0	0
12	1	1
12	0	0
12	0	1
12	0	1
12	1	0
12	1	1
12	1	1
12	0	0
12	0	0
12	0	0
12	1	1
12	0	0
12	1	1
12	0	0
12	0	0
12	0	0
12	0	0
12	0	0
12	1	0
12	1	0
12	1	1
12	1	1
12	0	0
12	0	0
12	1	0
12	1	1
12	1	1
12	1	1
12	1	0
12	0	0
12	1	1
12	1	0
12	0	0
12	1	1
12	0	1
12	1	1
12	0	1
12	1	1
12	0	0
12	0	0
12	1	1
12	0	1
12	0	0
12	1	1
12	0	0
12	0	0
12	0	0
12	0	0
12	1	1
12	1	0
12	0	0
12	0	0
12	1	1
12	1	1
12	0	0
12	1	0
12	1	1
12	1	1
12	0	1
12	1	1
12	0	0
12	1	0
12	0	1
12	1	0
12	1	1
12	0	0
12	1	1
12	0	0
12	1	1
12	0	0
12	0	0
12	1	0
12	0	0
12	0	1
12	0	1
12	0	0
12	0	0
12	1	1
12	1	0
12	1	0
12	0	1
12	1	1
12	1	1
12	1	1
12	0	1
12	1	1
12	0	1
12	1	0
12	1	1
12	0	0
12	0	0
12	0	0
12	0	1
12	1	1
12	0	0
12	0	0
12	0	0
12	1	1
12	1	1
12	1	1
12	0	1
12	0	0
12	1	1
12	0	1
12	1	1
12	1	1
12	0	0
12	0	0
12	0	0
12	1	1
12	0	0
12	1	1
12	1	1
12	1	0
12	1	0
12	0	1
12	1	1
12	0	0
12	0	1
12	0	0
12	0	0
12	1	0
12	1	1
12	1	0
12	1	0
12	0	0
12	0	0
12	0	1
12	0	0
12	1	1
12	1	1
12	0	1
12	1	1
12	0	1
12	0	0
12	1	0
12	1	1
12	0	0
12	1	1
12	0	1
12	1	0
12	0	1
12	1	1
12	1	1
12	1	1
12	1	1
12	1	0
12	1	0
12	1	0
12	0	0
12	1	0
12	1	0
12	0	0
12	0	0
12	0	0
12	0	0
12	0	0
12	1	1
12	1	0
12	1	0
12	0	0
12	0	1
12	0	0
12	0	0
12	0	0
12	1	1
12	0	1
12	1	1
12	0	0
12	1	1
12	0	1
12	0	0
12	1	1
12	1	0
12	0	0
12	0	0
12	0	0
12	1	1
12	1	1
12	1	1
12	1	1
12	0	0
12	0	1
12	1	1
12	1	1
12	1	1
12	1	1
12	1	1
12	1	1
12	1	0
12	1	1
12	1	1
12	1	1
12	1	1
12	1	0
12	1	0
12	0	0
12	1	1
12	1	1
13	0	0
13	1	1
13	1	1
13	0	0
13	1	1
13	1	1
13	0	0
13	1	0
13	1	0
13	0	1
13	0	1
13	0	0
13	1	1
13	0	1
13	0	0
13	1	1
13	1	0
13	0	0
13	1	1
13	1	1
13	0	1
13	1	1
13	0	1
13	0	0
13	1	1
13	1	0
13	1	1
13	1	0
13	1	1
13	1	1
13	1	0
13	1	0
13	1	1
13	1	1
13	1	1
13	1	1
13	1	0
13	0	0
13	1	1
13	1	1
13	0	0
13	0	1
13	1	1
13	1	0
13	0	0
13	0	0
13	1	1
13	0	0
13	0	0
13	0	0
13	1	1
13	0	0
13	1	0
13	1	1
13	0	0
13	0	0
13	0	1
13	1	1
13	1	1
13	1	0
13	0	0
13	0	0
13	0	0
13	1	0
13	0	0
13	0	0
13	0	0
13	1	1
13	0	0
13	0	0
13	0	0
13	0	1
13	1	0
13	0	0
13	0	0
13	1	1
13	0	0
13	1	1
13	0	0
13	1	1
13	0	0
13	1	1
13	0	0
13	1	1
13	0	0
13	0	0
13	0	1
13	0	1
13	0	0
13	1	1
13	0	0
13	1	1
13	1	1
13	1	0
13	0	0
13	1	1
13	1	1
13	1	1
13	1	1
13	0	1
13	1	0
13	1	0
13	1	0
13	0	0
13	0	0
13	1	0
13	0	0
13	1	1
13	1	0
13	0	0
13	1	1
13	0	0
13	0	1
13	1	1
13	1	1
13	1	1
13	1	1
13	1	1
13	0	0
13	1	1
13	0	1
13	1	1
13	1	0
13	1	1
13	0	1
13	1	1
13	1	0
13	1	1
13	0	0
13	1	1
13	1	0
13	0	0
13	0	0
13	0	0
13	0	0
13	0	1
13	0	0
13	0	0
13	1	1
13	0	1
13	0	0
13	0	0
13	0	0
13	1	0
13	1	1
13	1	1
13	0	0
13	1	1
13	0	0
13	0	0
13	0	0
13	1	1
13	0	0
13	0	0
13	0	0
13	0	1
13	0	0
13	0	0
13	1	1
13	1	1
13	0	0
13	0	0
13	1	1
13	1	1
13	0	0
13	0	1
13	0	0
13	0	1
13	1	1
13	0	1
13	1	0
13	0	0
13	1	0
13	0	0
13	0	0
13	0	0
13	0	0
13	0	0
13	1	0
13	1	1
13	0	0
13	1	0
13	1	1
13	0	0
13	0	1
13	1	1
13	1	1
13	0	1
13	0	0
13	0	0
13	1	1
13	0	0
13	0	0
13	1	1
13	1	1
13	0	0
13	1	1
13	0	1
13	1	0
13	1	0
13	0	1
13	1	1
13	0	0
13	0	0
13	0	0
13	1	0
13	1	1
13	0	1
13	1	1
13	0	1
13	0	0
13	1	1
13	1	1
13	0	1
13	1	1
13	1	1
13	1	1
13	0	0
13	1	0
13	0	0
13	1	1
13	1	1
13	0	0
13	0	1
13	1	1
13	0	0
13	0	0
13	0	0
13	1	0
13	1	0
13	0	1
13	1	1
13	1	1
13	1	1
13	0	0
13	0	0
13	1	0
13	0	1
13	0	0
13	0	0
13	0	1
13	0	0
13	0	0
13	0	0
13	1	1
13	1	1
13	1	1
13	0	0
13	1	1
13	1	1
13	0	0
13	0	0
13	0	1
13	0	0
13	1	0
13	0	0
13	0	0
13	1	1
13	1	1
13	0	0
13	1	1
13	1	1
13	0	0
13	1	1
13	1	1
13	0	0
13	0	1
13	0	1
13	1	1
13	0	0
13	0	0
13	1	1
13	1	1
13	0	0
13	1	1
13	0	1
13	0	0
13	1	0
13	0	0
13	0	0
13	0	1
13	0	0
13	0	0
13	1	1
13	0	1
13	1	1
13	1	1
13	1	1
13	0	0
13	1	0
13	1	1
13	0	1
13	0	0
13	1	1
13	1	1
13	1	1
13	1	1
13	1	1
13	0	1
13	0	0
14	0	0
14	0	1
14	0	0
14	0	0
14	0	1
14	0	0
14	1	1
14	0	0
14	1	1
14	0	0
14	1	1
14	1	1
14	0	1
14	0	0
14	0	0
14	1	1
14	0	0
14	1	0
14	1	0
14	0	1
14	1	0
14	0	0
14	1	0
14	0	0
14	0	0
14	0	1
14	0	0
14	1	0
14	1	0
14	1	0
14	1	1
14	1	0
14	0	1
14	0	0
14	0	0
14	0	0
14	0	1
14	1	0
14	0	1
14	1	1
14	0	0
14	0	0
14	1	1
14	1	1
14	1	1
14	1	0
14	0	1
14	1	1
14	1	0
14	1	1
14	1	0
14	0	0
14	0	0
14	1	1
14	0	0
14	1	1
14	1	0
14	1	1
14	0	0
14	1	1
14	1	1
14	1	1
14	0	1
14	0	0
14	0	1
14	0	0
14	0	0
14	1	1
14	0	0
14	1	0
14	1	1
14	0	0
14	0	0
14	1	1
14	1	0
14	0	0
14	0	0
14	0	0
14	0	0
14	1	1
14	1	1
14	1	1
14	1	1
14	1	0
14	1	0
14	0	1
14	1	1
14	0	0
14	1	1
14	0	1
14	1	1
14	0	1
14	0	0
14	1	0
14	1	0
14	0	0
14	0	0
14	1	0
14	0	0
14	1	1
14	1	1
14	1	0
14	0	1
14	1	1
14	1	1
14	0	1
14	0	0
14	1	1
14	1	1
14	1	1
14	1	1
14	0	1
14	1	0
14	1	0
14	0	0
14	1	1
14	0	0
14	1	1
14	1	1
14	1	1
14	1	1
14	0	0
14	1	0
14	1	0
14	0	0
14	1	1
14	1	1
14	0	0
14	0	1
14	1	1
14	1	0
14	1	1
14	1	1
14	1	1
14	1	0
14	1	1
14	0	0
14	1	1
14	0	0
14	0	0
14	1	1
14	0	1
14	1	1
14	0	0
14	0	0
14	1	1
14	1	1
14	0	1
14	0	0
14	0	0
14	1	0
14	0	0
14	0	0
14	0	1
14	0	0
14	0	0
14	0	0
14	1	1
14	1	0
14	1	1
14	0	0
14	1	1
14	0	1
14	1	1
14	1	1
14	1	1
14	0	1
14	0	0
14	1	1
14	0	0
14	0	0
14	1	1
14	0	0
14	0	0
14	1	1
14	1	1
14	0	0
14	0	0
14	1	1
14	1	1
14	0	0
14	0	0
14	1	1
14	0	0
14	0	1
14	0	0
14	1	0
14	1	1
14	0	1
14	0	1
14	0	1
14	1	1
14	0	1
14	1	0
14	0	0
14	1	1
14	1	1
14	1	0
14	0	0
14	1	1
14	1	1
14	0	0
14	1	1
14	1	1
14	1	1
14	0	1
14	0	0
14	1	0
14	1	0
14	1	1
14	0	0
14	0	0
14	1	1
14	0	1
14	1	1
14	1	1
14	0	0
14	1	0
14	0	0
14	1	1
14	0	0
14	0	1
14	1	1
14	1	0
14	0	0
14	0	1
14	1	0
14	1	1
14	1	0
14	1	1
14	0	0
14	1	1
14	0	0
14	1	1
14	1	1
14	1	1
14	0	0
14	0	0
14	1	1
14	1	1
14	1	1
14	1	0
14	1	1
14	0	0
14	0	0
14	1	0
14	1	0
14	1	1
14	0	0
14	0	0
14	1	0
14	1	1
14	0	0
14	1	1
14	1	1
14	1	0
14	1	1
14	1	0
14	1	1
14	1	0
14	1	1
14	1	0
14	0	0
14	1	0
14	1	1
14	1	0
14	1	0
14	0	1
14	0	0
14	0	0
14	0	0
14	1	1
14	1	1
14	0	0
14	0	0
14	0	0
14	1	0
14	1	1
14	0	0
14	1	1
14	1	1
14	1	1
14	1	0
14	1	0
14	1	1
14	1	1
14	1	1
14	1	1
14	0	0
14	1	0
14	1	0
14	1	1
14	0	0
14	0	1
14	0	0
14	1	1
14	1	1
14	1	1
14	1	1
14	1	0
15	1	0
15	1	0
15	0	0
15	0	0
15	1	1
15	0	0
15	0	1
15	1	1
15	0	0
15	1	1
15	1	0
15	0	0
15	0	0
15	1	1
15	0	0
15	0	0
15	0	1
15	1	1
15	1	1
15	0	1
15	1	0
15	1	1
15	0	1
15	0	1
15	0	0
15	0	0
15	0	0
15	1	1
15	0	0
15	0	0
15	1	0
15	0	0
15	1	1
15	0	0
15	0	1
15	1	1
15	1	1
15	1	1
15	1	1
15	0	1
15	0	0
15	1	1
15	1	1
15	1	0
15	0	0
15	0	0
15	1	0
15	1	1
15	0	0
15	1	1
15	1	0
15	0	0
15	0	0
15	1	1
15	1	1
15	1	0
15	1	0
15	1	1
15	1	1
15	0	0
15	1	0
15	0	0
15	0	0
15	1	1
15	0	1
15	0	0
15	1	1
15	1	1
15	1	0
15	0	0
15	0	1
15	1	1
15	0	0
15	0	0
15	0	1
15	0	1
15	1	1
15	1	1
15	0	0
15	0	0
15	0	0
15	0	1
15	0	0
15	1	0
15	1	0
15	1	0
15	1	0
15	0	0
15	1	0
15	0	0
15	1	0
15	1	1
15	0	0
15	0	1
15	1	1
15	0	0
15	1	1
15	1	0
15	0	1
15	0	0
15	0	0
15	0	0
15	1	1
15	0	0
15	1	1
15	0	0
15	1	1
15	1	1
15	0	0
15	0	0
15	0	0
15	1	0
15	0	1
15	0	0
15	1	1
15	0	0
15	0	0
15	0	0
15	0	0
15	0	0
15	0	0
15	0	0
15	0	0
15	1	1
15	1	0
15	1	0
15	0	1
15	0	0
15	0	0
15	0	0
15	1	1
15	1	0
15	1	0
15	1	1
15	1	1
15	0	0
15	0	0
15	1	1
15	1	0
15	0	0
15	1	1
15	1	1
15	1	0
15	1	0
15	0	0
15	1	1
15	0	0
15	0	0
15	0	0
15	0	0
15	1	0
15	0	0
15	1	1
15	1	1
15	1	1
15	1	1
15	0	0
15	1	1
15	0	1
15	0	0
15	0	0
15	1	1
15	0	1
15	0	0
15	1	1
15	0	0
15	1	1
15	1	1
15	1	0
15	0	1
15	0	1
15	0	0
15	0	0
15	1	0
15	1	1
15	1	1
15	1	0
15	0	0
15	1	0
15	0	0
15	0	0
15	1	1
15	1	1
15	1	1
15	0	0
15	0	1
15	0	0
15	0	1
15	0	0
15	0	0
15	0	0
15	1	1
15	0	0
15	1	1
15	1	1
15	1	1
15	0	0
15	1	1
15	1	1
15	0	1
15	1	1
15	1	0
15	1	0
15	0	1
15	1	1
15	0	1
15	1	1
15	1	1
15	0	0
15	0	0
15	0	0
15	1	1
15	0	0
15	0	0
15	0	0
15	1	1
15	0	0
15	1	1
15	0	1
15	0	0
15	0	1
15	1	1
15	1	0
15	0	1
15	0	0
15	0	0
15	1	1
15	1	1
15	1	0
15	0	0
15	1	1
15	1	0
15	0	0
15	1	0
15	0	0
15	0	0
15	1	0
15	0	0
15	0	0
15	1	1
15	0	0
15	1	1
15	0	0
15	0	1
15	1	1
15	0	1
15	1	0
15	1	1
15	0	1
15	1	1
15	1	1
15	1	1
15	0	0
15	0	1
15	1	1
15	1	1
15	0	0
15	0	0
15	1	0
15	1	1
15	0	0
15	1	1
15	1	1
15	0	1
15	0	0
15	0	0
15	0	0
15	1	1
15	0	0
15	0	0
15	0	1
15	1	1
15	0	0
15	1	0
15	0	1
15	0	0
15	1	1
15	1	1
15	1	1
15	1	0
15	0	0
15	1	0
15	1	1
15	0	0
15	0	0
15	1	1
15	0	1
15	0	1
15	0	0
15	0	0
15	0	0
15	1	1
15	1	1
15	0	0
15	0	0
15	1	0
15	1	0
15	1	1
15	1	1
15	1	1
16	0	0
16	0	1
16	1	1
16	0	1
16	1	1
16	0	0
16	0	1
16	0	0
16	1	1
16	1	1
16	1	1
16	1	0
16	1	1
16	0	1
16	0	0
16	1	1
16	1	0
16	0	0
16	1	0
16	1	1
16	0	0
16	0	1
16	1	1
16	1	0
16	1	1
16	1	1
16	1	1
16	0	1
16	0	1
16	1	1
16	1	1
16	1	1
16	0	1
16	0	1
16	0	0
16	1	1
16	1	1
16	1	1
16	0	0
16	0	0
16	1	0
16	0	0
16	0	0
16	0	0
16	1	1
16	0	0
16	0	0
16	0	0
16	0	0
16	0	0
16	0	1
16	1	1
16	1	1
16	0	0
16	1	1
16	1	0
16	0	0
16	0	0
16	0	1
16	0	0
16	0	0
16	0	1
16	1	0
16	0	0
16	1	0
16	0	0
16	1	0
16	1	1
16	1	1
16	1	0
16	1	1
16	0	0
16	1	1
16	1	0
16	0	0
16	0	0
16	1	1
16	1	1
16	0	0
16	1	1
16	1	0
16	0	1
16	0	0
16	1	0
16	1	1
16	0	0
16	0	0
16	1	1
16	1	1
16	1	1
16	1	1
16	1	1
16	0	0
16	0	1
16	0	1
16	0	0
16	1	1
16	0	0
16	0	1
16	0	0
16	0	0
16	1	1
16	1	1
16	1	1
16	0	0
16	1	1
16	1	1
16	0	0
16	1	1
16	0	1
16	0	0
16	0	0
16	0	1
16	1	0
16	1	1
16	1	1
16	1	1
16	0	0
16	1	1
16	1	1
16	1	1
16	0	1
16	0	0
16	1	1
16	1	0
16	0	0
16	0	1
16	0	1
16	0	0
16	1	1
16	0	1
16	0	0
16	0	0
16	1	1
16	1	0
16	1	0
16	1	0
16	0	0
16	0	0
16	0	1
16	0	0
16	1	1
16	1	1
16	0	0
16	1	0
16	1	1
16	0	0
16	1	1
16	1	0
16	1	0
16	1	0
16	1	1
16	1	1
16	1	0
16	0	0
16	0	0
16	0	1
